case,n_mesh,n_shared_faces,worst_class,max_ratio,class_counts,msd,n_overlap_pairs,notes
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u10_2p5cm.fds,64,124,uniform,1,uniform=124,0.001,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u1_10cm.fds,8,7,uniform,1,uniform=7,0.001,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u1_25cm.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/forced_conv_flat_plate_u1_2p5cm.fds,64,124,uniform,1,uniform=124,0.001,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_1_16.fds,120,348,supported_2_4,2,uniform=252 supported_2_4=96,3.13e-06,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_1_8.fds,8,12,uniform,1,uniform=12,6.25e-06,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_2_16.fds,72,172,supported_2_4,2,uniform=156 supported_2_4=16,3.13e-05,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_2_8.fds,2,1,uniform,1,uniform=1,6.25e-05,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_3_16.fds,72,172,supported_2_4,2,uniform=156 supported_2_4=16,0.000313,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_3_8.fds,2,1,uniform,1,uniform=1,0.000625,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_4_16.fds,72,172,supported_2_4,2,uniform=156 supported_2_4=16,0.001,0,
Validation/Convection/FDS_Input_Files/free_conv_sphere_4_8.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/impinging_jet_Re_1e5_coarse.fds,35,98,ratio3,3,uniform=62 ratio3=36,0.001,0,
Validation/Convection/FDS_Input_Files/impinging_jet_Re_1e5_fine.fds,35,98,ratio3,3,uniform=62 ratio3=36,0.000347,0,
Validation/Convection/FDS_Input_Files/impinging_jet_Re_1e5_medium.fds,35,98,ratio3,3,uniform=62 ratio3=36,0.000694,0,
Validation/Convection/FDS_Input_Files/impinging_jet_Re_4e5_coarse.fds,35,98,ratio3,3,uniform=62 ratio3=36,0.001,0,
Validation/Convection/FDS_Input_Files/impinging_jet_Re_4e5_fine.fds,35,98,ratio3,3,uniform=62 ratio3=36,0.000347,0,
Validation/Convection/FDS_Input_Files/impinging_jet_Re_4e5_medium.fds,35,98,ratio3,3,uniform=62 ratio3=36,0.000694,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_1_16.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_1_32.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_1_8.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_2_16.fds,8,10,uniform,1,uniform=10,0.000313,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_2_32.fds,8,10,uniform,1,uniform=10,0.000156,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_2_8.fds,8,10,uniform,1,uniform=10,0.000625,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_3_16.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_3_32.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_3_8.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_4_16.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_4_32.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_4_8.fds,8,10,uniform,1,uniform=10,0.001,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_5_16.fds,8,10,uniform,1,uniform=10,0.000156,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_5_32.fds,8,10,uniform,1,uniform=10,7.81e-05,0,
Validation/Convection/FDS_Input_Files/nat_conv_hot_plate_5_8.fds,8,10,uniform,1,uniform=10,0.000313,0,
Validation/Convection/FDS_Input_Files/natconh_10_16.fds,16,24,uniform,1,uniform=24,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_10_16_rot_18.fds,32,64,uniform,1,uniform=64,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_10_32.fds,64,112,uniform,1,uniform=112,0.000313,0,
Validation/Convection/FDS_Input_Files/natconh_10_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_10_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_11_16.fds,16,24,uniform,1,uniform=24,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_11_16_rot_18.fds,32,64,uniform,1,uniform=64,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_11_32.fds,64,112,uniform,1,uniform=112,0.000313,0,
Validation/Convection/FDS_Input_Files/natconh_11_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_11_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_12_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_12_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_12_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_12_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_12_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_13_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_13_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_13_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_13_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_13_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_14_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_14_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_14_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_14_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_14_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_15_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_15_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_15_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_15_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_15_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_16_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_16_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_16_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_16_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_16_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_17_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_17_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_17_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_17_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_17_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_18_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_18_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_18_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_18_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_18_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_19_16.fds,16,24,uniform,1,uniform=24,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_19_16_rot_18.fds,32,64,uniform,1,uniform=64,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_19_32.fds,64,112,uniform,1,uniform=112,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_19_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_19_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_1_16.fds,16,24,uniform,1,uniform=24,6.25e-06,0,
Validation/Convection/FDS_Input_Files/natconh_1_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-06,0,
Validation/Convection/FDS_Input_Files/natconh_1_32.fds,64,112,uniform,1,uniform=112,3.13e-06,0,
Validation/Convection/FDS_Input_Files/natconh_1_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_1_8_rot_18.fds,2,1,uniform,1,uniform=1,1.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_2_16.fds,16,24,uniform,1,uniform=24,6.25e-06,0,
Validation/Convection/FDS_Input_Files/natconh_2_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-06,0,
Validation/Convection/FDS_Input_Files/natconh_2_32.fds,64,112,uniform,1,uniform=112,3.13e-06,0,
Validation/Convection/FDS_Input_Files/natconh_2_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_2_8_rot_18.fds,2,1,uniform,1,uniform=1,1.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_3_16.fds,16,24,uniform,1,uniform=24,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_3_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_3_32.fds,64,112,uniform,1,uniform=112,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconh_3_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_3_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconh_4_16.fds,16,24,uniform,1,uniform=24,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_4_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_4_32.fds,64,112,uniform,1,uniform=112,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconh_4_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_4_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconh_5_16.fds,16,24,uniform,1,uniform=24,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_5_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_5_32.fds,64,112,uniform,1,uniform=112,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconh_5_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_5_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconh_6_16.fds,16,24,uniform,1,uniform=24,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_6_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_6_32.fds,64,112,uniform,1,uniform=112,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconh_6_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_6_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconh_7_16.fds,16,24,uniform,1,uniform=24,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_7_16_rot_18.fds,32,64,uniform,1,uniform=64,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconh_7_32.fds,64,112,uniform,1,uniform=112,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconh_7_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_7_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconh_8_16.fds,16,24,uniform,1,uniform=24,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_8_16_rot_18.fds,32,64,uniform,1,uniform=64,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_8_32.fds,64,112,uniform,1,uniform=112,0.000313,0,
Validation/Convection/FDS_Input_Files/natconh_8_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_8_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconh_9_16.fds,16,24,uniform,1,uniform=24,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_9_16_rot_18.fds,32,64,uniform,1,uniform=64,0.000625,0,
Validation/Convection/FDS_Input_Files/natconh_9_32.fds,64,112,uniform,1,uniform=112,0.000313,0,
Validation/Convection/FDS_Input_Files/natconh_9_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconh_9_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_10_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_10_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_10_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_10_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_10_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_11_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_11_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_11_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_11_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_11_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_12_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_12_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_12_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_12_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_12_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_13_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_13_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_13_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_13_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_13_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_14_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_14_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_14_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_14_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_14_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_15_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_15_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_15_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_15_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_15_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_16_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_16_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_16_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_16_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_16_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_17_16.fds,16,22,uniform,1,uniform=22,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_17_16_rot_18.fds,32,60,uniform,1,uniform=60,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_17_32.fds,64,108,uniform,1,uniform=108,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_17_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_17_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_1_16.fds,16,22,uniform,1,uniform=22,6.25e-06,0,
Validation/Convection/FDS_Input_Files/natconv_1_16_rot_18.fds,32,60,uniform,1,uniform=60,6.25e-06,0,
Validation/Convection/FDS_Input_Files/natconv_1_32.fds,64,108,uniform,1,uniform=108,3.13e-06,0,
Validation/Convection/FDS_Input_Files/natconv_1_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_1_8_rot_18.fds,2,1,uniform,1,uniform=1,1.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_2_16.fds,16,22,uniform,1,uniform=22,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_2_16_rot_18.fds,32,60,uniform,1,uniform=60,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_2_32.fds,64,108,uniform,1,uniform=108,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconv_2_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_2_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconv_3_16.fds,16,22,uniform,1,uniform=22,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_3_16_rot_18.fds,32,60,uniform,1,uniform=60,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_3_32.fds,64,108,uniform,1,uniform=108,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconv_3_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_3_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconv_4_16.fds,16,22,uniform,1,uniform=22,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_4_16_rot_18.fds,32,60,uniform,1,uniform=60,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_4_32.fds,64,108,uniform,1,uniform=108,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconv_4_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_4_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconv_5_16.fds,16,22,uniform,1,uniform=22,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_5_16_rot_18.fds,32,60,uniform,1,uniform=60,6.25e-05,0,
Validation/Convection/FDS_Input_Files/natconv_5_32.fds,64,108,uniform,1,uniform=108,3.13e-05,0,
Validation/Convection/FDS_Input_Files/natconv_5_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_5_8_rot_18.fds,2,1,uniform,1,uniform=1,0.000125,0,
Validation/Convection/FDS_Input_Files/natconv_6_16.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_6_16_rot_18.fds,32,60,uniform,1,uniform=60,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_6_32.fds,64,108,uniform,1,uniform=108,0.000313,0,
Validation/Convection/FDS_Input_Files/natconv_6_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_6_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_7_16.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_7_16_rot_18.fds,32,60,uniform,1,uniform=60,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_7_32.fds,64,108,uniform,1,uniform=108,0.000313,0,
Validation/Convection/FDS_Input_Files/natconv_7_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_7_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_8_16.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_8_16_rot_18.fds,32,60,uniform,1,uniform=60,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_8_32.fds,64,108,uniform,1,uniform=108,0.000313,0,
Validation/Convection/FDS_Input_Files/natconv_8_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_8_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Convection/FDS_Input_Files/natconv_9_16.fds,16,22,uniform,1,uniform=22,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_9_16_rot_18.fds,32,60,uniform,1,uniform=60,0.000625,0,
Validation/Convection/FDS_Input_Files/natconv_9_32.fds,64,108,uniform,1,uniform=108,0.000313,0,
Validation/Convection/FDS_Input_Files/natconv_9_8.fds,1,0,single_mesh,,,,0,
Validation/Convection/FDS_Input_Files/natconv_9_8_rot_18.fds,2,1,uniform,1,uniform=1,0.001,0,
Validation/Crown_Fires/FDS_Input_Files/Heil_post_13ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_post_2ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_post_4ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_post_9ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_pre_13ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_pre_2ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_pre_4ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Heil_pre_9ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_post_13ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_post_2ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_post_4ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_post_9ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_pre_13ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_pre_2ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_pre_4ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/Pike1_pre_9ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_post_13ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_post_2ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_post_4ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_post_9ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_pre_13ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_pre_2ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
Validation/Crown_Fires/FDS_Input_Files/RedF_pre_4ms.fds,72,126,stretched,1,stretched=126,0.001,0,TRN stretching in Z on 72 of 72 mesh(es)
