file,line,routine,op,designator,parent_type,field,bounds
func.f90,4373,MEMORY_FUNCTIONS::ALLOCATE_STORAGE::ALLOCATE_BOUNDARY_RADIA_ARRAYS,ALLOCATE,BR%BAND(NUMBER_SPECTRAL_BANDS),BOUNDARY_RADIA_TYPE,BAND,NUMBER_SPECTRAL_BANDS
func.f90,4375,MEMORY_FUNCTIONS::ALLOCATE_STORAGE::ALLOCATE_BOUNDARY_RADIA_ARRAYS,ALLOCATE,BR%BAND(NN)%ILW(NUMBER_RADIATION_ANGLES),BAND_TYPE,ILW,NUMBER_RADIATION_ANGLES
func.f90,4379,MEMORY_FUNCTIONS::ALLOCATE_STORAGE::ALLOCATE_BOUNDARY_RADIA_ARRAYS,ALLOCATE,BR%IL(NUMBER_SPECTRAL_BANDS),BOUNDARY_RADIA_TYPE,IL,NUMBER_SPECTRAL_BANDS
func.f90,4786,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%N_LAYER_CELLS(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,N_LAYER_CELLS,ONE_D%N_LAYERS
func.f90,4787,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%REMESH_NWP(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,REMESH_NWP,ONE_D%N_LAYERS
func.f90,4788,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%N_LAYER_CELLS_MAX(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,N_LAYER_CELLS_MAX,ONE_D%N_LAYERS
func.f90,4789,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%RAMP_IHS_INDEX(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,RAMP_IHS_INDEX,ONE_D%N_LAYERS
func.f90,4790,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MATL_INDEX(ONE_D%N_MATL),BOUNDARY_ONE_D_TYPE,MATL_INDEX,ONE_D%N_MATL
func.f90,4791,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%M_DOT_S_PP(ONE_D%N_MATL),BOUNDARY_ONE_D_TYPE,M_DOT_S_PP,ONE_D%N_MATL
func.f90,4792,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%X(0:ONE_D%N_CELLS_MAX),BOUNDARY_ONE_D_TYPE,X,0:ONE_D%N_CELLS_MAX
func.f90,4793,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%DX_OLD(ONE_D%N_CELLS_MAX),BOUNDARY_ONE_D_TYPE,DX_OLD,ONE_D%N_CELLS_MAX
func.f90,4794,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%TMP(0:ONE_D%N_CELLS_MAX+1),BOUNDARY_ONE_D_TYPE,TMP,0:ONE_D%N_CELLS_MAX+1
func.f90,4795,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%DELTA_TMP(0:ONE_D%N_CELLS_MAX+1),BOUNDARY_ONE_D_TYPE,DELTA_TMP,0:ONE_D%N_CELLS_MAX+1
func.f90,4796,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%LAYER_THICKNESS(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,LAYER_THICKNESS,ONE_D%N_LAYERS
func.f90,4798,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%LAYER_THICKNESS_OLD(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,LAYER_THICKNESS_OLD,ONE_D%N_LAYERS
func.f90,4800,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MIN_LAYER_THICKNESS(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,MIN_LAYER_THICKNESS,ONE_D%N_LAYERS
func.f90,4801,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MIN_LAYER_MASS(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,MIN_LAYER_MASS,ONE_D%N_LAYERS
func.f90,4802,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%HT3D_LAYER(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,HT3D_LAYER,ONE_D%N_LAYERS
func.f90,4803,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MIN_DIFFUSIVITY(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,MIN_DIFFUSIVITY,ONE_D%N_LAYERS
func.f90,4804,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%RHO_C_S(ONE_D%N_CELLS_MAX),BOUNDARY_ONE_D_TYPE,RHO_C_S,ONE_D%N_CELLS_MAX
func.f90,4805,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%K_S(0:ONE_D%N_CELLS_MAX+1),BOUNDARY_ONE_D_TYPE,K_S,0:ONE_D%N_CELLS_MAX+1
func.f90,4806,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%DDSUM(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,DDSUM,ONE_D%N_LAYERS
func.f90,4807,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%SMALLEST_CELL_SIZE(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,SMALLEST_CELL_SIZE,ONE_D%N_LAYERS
func.f90,4808,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%PART_MASS(ONE_D%N_LPC),BOUNDARY_ONE_D_TYPE,PART_MASS,ONE_D%N_LPC
func.f90,4809,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%PART_ENTHALPY(ONE_D%N_LPC),BOUNDARY_ONE_D_TYPE,PART_ENTHALPY,ONE_D%N_LPC
func.f90,4810,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MATL_COMP(ONE_D%N_MATL),BOUNDARY_ONE_D_TYPE,MATL_COMP,ONE_D%N_MATL
func.f90,4811,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%STRETCH_FACTOR(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,STRETCH_FACTOR,ONE_D%N_LAYERS
func.f90,4812,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%HEAT_SOURCE(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,HEAT_SOURCE,ONE_D%N_LAYERS
func.f90,4813,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%CELL_SIZE_FACTOR(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,CELL_SIZE_FACTOR,ONE_D%N_LAYERS
func.f90,4814,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%CELL_SIZE(ONE_D%N_LAYERS),BOUNDARY_ONE_D_TYPE,CELL_SIZE,ONE_D%N_LAYERS
func.f90,4818,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MATL_COMP(NN)%MASS_FRACTION(ONE_D%N_LAYERS),MATL_COMP_TYPE,MASS_FRACTION,ONE_D%N_LAYERS
func.f90,4820,MEMORY_FUNCTIONS::REALLOCATE_BOUNDARY_ONE_D,ALLOCATE,ONE_D%MATL_COMP(NN)%RHO(0:ONE_D%N_CELLS_MAX+1),MATL_COMP_TYPE,RHO,0:ONE_D%N_CELLS_MAX+1
func.f90,5271,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,ALLOCATE,DUMMY_REALS(N_REALS_NEW),(variable:local),DUMMY_REALS,N_REALS_NEW
func.f90,5273,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,MOVE_ALLOC,OS%REALS,STORAGE_TYPE,REALS,(from DUMMY_REALS)
func.f90,5275,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,ALLOCATE,OS%REALS(N_REALS_NEW),STORAGE_TYPE,REALS,N_REALS_NEW
func.f90,5279,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,ALLOCATE,DUMMY_INTEGERS(N_INTEGERS_NEW),(variable:local),DUMMY_INTEGERS,N_INTEGERS_NEW
func.f90,5281,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,MOVE_ALLOC,OS%INTEGERS,STORAGE_TYPE,INTEGERS,(from DUMMY_INTEGERS)
func.f90,5283,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,ALLOCATE,OS%INTEGERS(N_INTEGERS_NEW),STORAGE_TYPE,INTEGERS,N_INTEGERS_NEW
func.f90,5287,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,ALLOCATE,DUMMY_LOGICALS(N_LOGICALS_NEW),(variable:local),DUMMY_LOGICALS,N_LOGICALS_NEW
func.f90,5289,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,MOVE_ALLOC,OS%LOGICALS,STORAGE_TYPE,LOGICALS,(from DUMMY_LOGICALS)
func.f90,5291,MEMORY_FUNCTIONS::REALLOCATE_STORAGE_ARRAYS,ALLOCATE,OS%LOGICALS(N_LOGICALS_NEW),STORAGE_TYPE,LOGICALS,N_LOGICALS_NEW
func.f90,5357,MEMORY_FUNCTIONS::EXCHANGE_GEOMETRY_INFO,ALLOCATE,"M4%CELL_INDEX(0:M4%IBP1,0:M4%JBP1,0:M4%KBP1)",MESH_TYPE,CELL_INDEX,"0:M4%IBP1,0:M4%JBP1,0:M4%KBP1"
func.f90,5591,GEOMETRY_FUNCTIONS::ASSIGN_PRESSURE_ZONE,ALLOCATE,Q_I(M%IBAR*M%JBAR*M%KBAR),(variable:local),Q_I,M%IBAR*M%JBAR*M%KBAR
func.f90,5592,GEOMETRY_FUNCTIONS::ASSIGN_PRESSURE_ZONE,ALLOCATE,Q_J(M%IBAR*M%JBAR*M%KBAR),(variable:local),Q_J,M%IBAR*M%JBAR*M%KBAR
func.f90,5593,GEOMETRY_FUNCTIONS::ASSIGN_PRESSURE_ZONE,ALLOCATE,Q_K(M%IBAR*M%JBAR*M%KBAR),(variable:local),Q_K,M%IBAR*M%JBAR*M%KBAR
func.f90,6604,GEOMETRY_FUNCTIONS::DETERMINANT,ALLOCATE,"SUBMAT(N-1,N-1)",(variable:local),SUBMAT,"N-1,N-1"
func.f90,7133,MISC_FUNCTIONS::ACCUMULATE_STRING,ALLOCATE,AUXSTR,(variable:local),AUXSTR,
func.f90,7135,MISC_FUNCTIONS::ACCUMULATE_STRING,MOVE_ALLOC,ACCSTR,(variable:local),ACCSTR,(from AUXSTR)
geom.f90,657,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,"GEOMETRY(IG)%FACES_NORMAL(MAX_DIM,NWSEL)",GEOMETRY_TYPE,FACES_NORMAL,"MAX_DIM,NWSEL"
geom.f90,660,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,GEOMETRY(IG)%FACES_AREA(NWSEL),GEOMETRY_TYPE,FACES_AREA,NWSEL
geom.f90,663,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,"GEOMETRY(IG)%EDGES(NOD1:NOD2,N_TENT_EDGES)",GEOMETRY_TYPE,EDGES,"NOD1:NOD2,N_TENT_EDGES"
geom.f90,668,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,"GEOMETRY(IG)%FACE_EDGES(EDG1:EDG3,NWSEL)",GEOMETRY_TYPE,FACE_EDGES,"EDG1:EDG3,NWSEL"
geom.f90,671,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,"GEOMETRY(IG)%EDGE_FACES(5,N_TENT_EDGES)",GEOMETRY_TYPE,EDGE_FACES,"5,N_TENT_EDGES"
geom.f90,674,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,COUNTED_VERT(1:NVERT),(variable:local),COUNTED_VERT,1:NVERT
geom.f90,821,COMPLEX_GEOMETRY::CC_INIT_GEOM,ALLOCATE,"EDGES2(2,NWSEDG)",(variable:local),EDGES2,"2,NWSEDG"
geom.f90,970,COMPLEX_GEOMETRY::GET_GEOM_EDGES,ALLOCATE,NELVERT(NVERT),(variable:local),NELVERT,NVERT
geom.f90,971,COMPLEX_GEOMETRY::GET_GEOM_EDGES,ALLOCATE,ISTVERT(NVERT),(variable:local),ISTVERT,NVERT
geom.f90,983,COMPLEX_GEOMETRY::GET_GEOM_EDGES,ALLOCATE,"EDGES2(NOD1:NOD2,TOT_ELVERT)",(variable:local),EDGES2,"NOD1:NOD2,TOT_ELVERT"
geom.f90,984,COMPLEX_GEOMETRY::GET_GEOM_EDGES,ALLOCATE,"EDGE_FACES2(5,TOT_ELVERT)",(variable:local),EDGE_FACES2,"5,TOT_ELVERT"
geom.f90,985,COMPLEX_GEOMETRY::GET_GEOM_EDGES,ALLOCATE,EDGE_RNK(TOT_ELVERT),(variable:local),EDGE_RNK,TOT_ELVERT
geom.f90,1169,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,GEOM_LINE(DELTA_GEOM_LINE),(variable:local),GEOM_LINE,DELTA_GEOM_LINE
geom.f90,1176,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,GEOM_LINE2(GEOM_LINE_SIZE),(variable:local),GEOM_LINE2,GEOM_LINE_SIZE
geom.f90,1179,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,GEOM_LINE(GEOM_LINE_SIZE+DELTA_GEOM_LINE),(variable:local),GEOM_LINE,GEOM_LINE_SIZE+DELTA_GEOM_LINE
geom.f90,1193,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,GEOMETRY(0:N_GEOMETRY),(variable:use:MESH_POINTERS),GEOMETRY,0:N_GEOMETRY
geom.f90,1276,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(N_FACES),(variable:local),SURFS,N_FACES
geom.f90,1340,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS(1:3*MAX_VERTS),(variable:local),VERTS,1:3*MAX_VERTS
geom.f90,1343,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES(1:3*MAX_FACES),(variable:local),FACES,1:3*MAX_FACES
geom.f90,1344,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,TFACES(1:6*MAX_FACES),(variable:local),TFACES,1:6*MAX_FACES
geom.f90,1346,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(MAX_FACES),(variable:local),SURFS,MAX_FACES
geom.f90,1347,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VOLUS(1:4*N_VOLUS),(variable:local),VOLUS,1:4*N_VOLUS
geom.f90,1442,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,B_IND(2*(IJK(1)+IJK(2))-3),(variable:local),B_IND,2*(IJK(1)+IJK(2))-3
geom.f90,1443,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,E_IND(2*(IJK(1)+IJK(2))-3),(variable:local),E_IND,2*(IJK(1)+IJK(2))-3
geom.f90,1444,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,F_IND(2*(IJK(1)+IJK(2))-3),(variable:local),F_IND,2*(IJK(1)+IJK(2))-3
geom.f90,1690,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS_AUX(3*N_VERTS),(variable:local),VERTS_AUX,3*N_VERTS
geom.f90,1691,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES_AUX(4*N_FACES),(variable:local),FACES_AUX,4*N_FACES
geom.f90,1692,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS2(N_FACES),(variable:local),SURFS2,N_FACES
geom.f90,1696,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS(3*MAX_VERTS+1),(variable:local),VERTS,3*MAX_VERTS+1
geom.f90,1696,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,TFACES(6*MAX_FACES+1),(variable:local),TFACES,6*MAX_FACES+1
geom.f90,1696,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES(4*MAX_FACES+1),(variable:local),FACES,4*MAX_FACES+1
geom.f90,1700,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(MAX_FACES),(variable:local),SURFS,MAX_FACES
geom.f90,1713,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,"EDGES(NOD1:NOD2,3*N_FACES)",(variable:local),EDGES,"NOD1:NOD2,3*N_FACES"
geom.f90,1713,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,"FACE_EDGES(EDG1:EDG3,N_FACES)",(variable:local),FACE_EDGES,"EDG1:EDG3,N_FACES"
geom.f90,1713,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,"EDGE_FACES(5,3*N_FACES)",(variable:local),EDGE_FACES,"5,3*N_FACES"
geom.f90,1717,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,NBND_EDGE(1:N_EDGES),(variable:local),NBND_EDGE,1:N_EDGES
geom.f90,1719,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,"BOUND_EDGES(2,N_BEDGES)",(variable:local),BOUND_EDGES,"2,N_BEDGES"
geom.f90,1719,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,"BOUND_EDGES2(2,N_BEDGES)",(variable:local),BOUND_EDGES2,"2,N_BEDGES"
geom.f90,1720,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,COUNTED_EDGES(1:N_BEDGES),(variable:local),COUNTED_EDGES,1:N_BEDGES
geom.f90,1803,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,B_IND(2*N_BEDGES+1),(variable:local),B_IND,2*N_BEDGES+1
geom.f90,1804,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,E_IND(2*N_BEDGES+1),(variable:local),E_IND,2*N_BEDGES+1
geom.f90,1805,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,F_IND(2*N_BEDGES+1),(variable:local),F_IND,2*N_BEDGES+1
geom.f90,2021,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS(3*MAX_VERTS+1),(variable:local),VERTS,3*MAX_VERTS+1
geom.f90,2021,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,TFACES(6*MAX_FACES+1),(variable:local),TFACES,6*MAX_FACES+1
geom.f90,2021,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES(4*MAX_FACES+1),(variable:local),FACES,4*MAX_FACES+1
geom.f90,2021,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VOLUS(4*MAX_VOLUS+1),(variable:local),VOLUS,4*MAX_VOLUS+1
geom.f90,2100,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS(3*MAX_VERTS+1),(variable:local),VERTS,3*MAX_VERTS+1
geom.f90,2100,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,TFACES(6*MAX_FACES+1),(variable:local),TFACES,6*MAX_FACES+1
geom.f90,2100,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES(4*MAX_FACES+1),(variable:local),FACES,4*MAX_FACES+1
geom.f90,2111,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(N_FACES),(variable:local),SURFS,N_FACES
geom.f90,2130,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS(3*MAX_VERTS+1),(variable:local),VERTS,3*MAX_VERTS+1
geom.f90,2130,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,TFACES(6*MAX_FACES+1),(variable:local),TFACES,6*MAX_FACES+1
geom.f90,2130,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES(4*MAX_FACES+1),(variable:local),FACES,4*MAX_FACES+1
geom.f90,2137,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(N_FACES),(variable:local),SURFS,N_FACES
geom.f90,2184,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,VERTS(3*MAX_VERTS+1),(variable:local),VERTS,3*MAX_VERTS+1
geom.f90,2184,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,TFACES(6*MAX_FACES+1),(variable:local),TFACES,6*MAX_FACES+1
geom.f90,2184,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,FACES(4*MAX_FACES+1),(variable:local),FACES,4*MAX_FACES+1
geom.f90,2193,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(N_FACES),(variable:local),SURFS,N_FACES
geom.f90,2242,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%SURF_ID(1),GEOMETRY_TYPE,SURF_ID,1
geom.f90,2252,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%SURF_ID(1:N_SURF_ID),GEOMETRY_TYPE,SURF_ID,1:N_SURF_ID
geom.f90,2257,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURF_ID_IND(N_SURF_ID),(variable:local),SURF_ID_IND,N_SURF_ID
geom.f90,2311,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%VOLUS(4*N_VOLUS),GEOMETRY_TYPE,VOLUS,4*N_VOLUS
geom.f90,2331,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%MATLS(N_VOLUS),GEOMETRY_TYPE,MATLS,N_VOLUS
geom.f90,2353,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,IS_EXTERNAL(0:N_FACES-1),(variable:local),IS_EXTERNAL,0:N_FACES-1
geom.f90,2403,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,OFACES(N_FACES),(variable:local),OFACES,N_FACES
geom.f90,2508,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(N_FACES),(variable:local),SURFS,N_FACES
geom.f90,2521,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS(N_FACES),(variable:local),SURFS,N_FACES
geom.f90,2529,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,SURFS2(N_FACES),(variable:local),SURFS2,N_FACES
geom.f90,2537,COMPLEX_GEOMETRY::READ_GEOM,MOVE_ALLOC,SURFS,(variable:local),SURFS,(from FROM=SURFS2)
geom.f90,2541,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%FACES(3*N_FACES),GEOMETRY_TYPE,FACES,3*N_FACES
geom.f90,2561,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%TFACES(6*N_FACES),GEOMETRY_TYPE,TFACES,6*N_FACES
geom.f90,2565,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%SURFS(N_FACES),GEOMETRY_TYPE,SURFS,N_FACES
geom.f90,2621,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%VERTS_BASE(3*N_VERTS),GEOMETRY_TYPE,VERTS_BASE,3*N_VERTS
geom.f90,2625,COMPLEX_GEOMETRY::READ_GEOM,ALLOCATE,G%VERTS(3*N_VERTS),GEOMETRY_TYPE,VERTS,3*N_VERTS
geom.f90,2731,COMPLEX_GEOMETRY::READ_GEOM::DEFINE_EXTRUDED_POLY,ALLOCATE,PVERTS(1:2*MAX_DIM*N_POLY_VERTS),(variable:local),PVERTS,1:2*MAX_DIM*N_POLY_VERTS
geom.f90,2813,COMPLEX_GEOMETRY::READ_GEOM::DEFINE_EXTRUDED_POLY,ALLOCATE,NODE_FLG(1:N_POLY_VERTS+1),(variable:local),NODE_FLG,1:N_POLY_VERTS+1
geom.f90,2832,COMPLEX_GEOMETRY::READ_GEOM::DEFINE_EXTRUDED_POLY,ALLOCATE,PVERTS2(1:2*MAX_DIM*N_POLY_VERTS),(variable:local),PVERTS2,1:2*MAX_DIM*N_POLY_VERTS
geom.f90,2833,COMPLEX_GEOMETRY::READ_GEOM::DEFINE_EXTRUDED_POLY,ALLOCATE,VERT_LIST(NVERTS2+1),(variable:local),VERT_LIST,NVERTS2+1
geom.f90,2834,COMPLEX_GEOMETRY::READ_GEOM::DEFINE_EXTRUDED_POLY,ALLOCATE,NODE_EXISTS(NVERTS2+1),(variable:local),NODE_EXISTS,NVERTS2+1
geom.f90,3190,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,SURF_ID(MAX_SURF_IDS+1),(variable:host:READ_GEOM),SURF_ID,MAX_SURF_IDS+1
geom.f90,3194,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,ZVALS(MAX_ZVALS+1),(variable:host:READ_GEOM),ZVALS,MAX_ZVALS+1
geom.f90,3198,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,VERTS(3*MAX_VERTS+1),(variable:host:READ_GEOM),VERTS,3*MAX_VERTS+1
geom.f90,3202,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,TFACES(6*MAX_FACES+1),(variable:host:READ_GEOM),TFACES,6*MAX_FACES+1
geom.f90,3206,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,FACES(4*MAX_FACES+1),(variable:host:READ_GEOM),FACES,4*MAX_FACES+1
geom.f90,3210,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,VOLUS(4*MAX_VOLUS+1),(variable:host:READ_GEOM),VOLUS,4*MAX_VOLUS+1
geom.f90,3214,COMPLEX_GEOMETRY::READ_GEOM::ALLOCATE_BUFFERS,ALLOCATE,POLY(MAX_POLY_VERTS+1),(variable:host:READ_GEOM),POLY,MAX_POLY_VERTS+1
geom.f90,3317,COMPLEX_GEOMETRY::READ_GEOM::ORDER_FACES,ALLOCATE,WORK(N),(variable:local),WORK,N
geom.f90,3951,COMPLEX_GEOMETRY::CONVERTGEOM,ALLOCATE,"VERTS(MAX(1,3*N_VERTS))",(variable:local),VERTS,"MAX(1,3*N_VERTS)"
geom.f90,3954,COMPLEX_GEOMETRY::CONVERTGEOM,ALLOCATE,"TFACES(MAX(1,6*N_FACES))",(variable:local),TFACES,"MAX(1,6*N_FACES)"
geom.f90,3957,COMPLEX_GEOMETRY::CONVERTGEOM,ALLOCATE,"FACES(MAX(1,3*N_FACES))",(variable:local),FACES,"MAX(1,3*N_FACES)"
geom.f90,3960,COMPLEX_GEOMETRY::CONVERTGEOM,ALLOCATE,"SURF_IDS(MAX(1,N_FACES))",(variable:local),SURF_IDS,"MAX(1,N_FACES)"
geom.f90,3963,COMPLEX_GEOMETRY::CONVERTGEOM,ALLOCATE,"GEOM_IDS(MAX(1,N_FACES))",(variable:local),GEOM_IDS,"MAX(1,N_FACES)"
geom.f90,3966,COMPLEX_GEOMETRY::CONVERTGEOM,ALLOCATE,"VOLUS(MAX(1,4*N_VOLUS))",(variable:local),VOLUS,"MAX(1,4*N_VOLUS)"
